canonical_id,claim_class,assertion_type,mathematical_maturity,external_evidence_maturity,replication_status,final_disposition,source_anchor_count,failed_audits,claim_ceiling
NFC-b6baf719901bb05f,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,,Historical source wording only; it is not a current repository endorsement.
NFC-b6c1d5766444460a,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,6,internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-b6c437b420617cde,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b6c6088df11c9190,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,1,quantifier_audit;internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-b6c7fb9662e49d93,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-b6c8cbde20386799,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b6ca18a49dd1bc13,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,1,proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-b6ca4ec96c5f697c,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b6ccc42c7081bb6b,IMPOSSIBILITY_OR_UNIVERSAL_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b6ce30f77361f362,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b6d2a929f47dc258,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit;internal_external_audit;evidence_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-b6d33f97fbb0a313,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,1,proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-b6d37e7b3cc44d07,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E0,NOT_APPLICABLE,RETAINED_AS_STRUCTURAL_METAPHOR,2,cross_domain_audit,"Analogy or structural metaphor only; no homomorphism, isomorphism or causal identity is established."
NFC-b6d3d2cb388c751f,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,ACCEPTED_AS_DEFINITION,1,proof_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b6d73460dbcf8a90,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,,Historical source wording only; it is not a current repository endorsement.
NFC-b6dbc81acbc4739f,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b6dc6f8060cb1fd7,IMPOSSIBILITY_OR_UNIVERSAL_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b6e5b2ecf8d256f7,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-b6e8138b523b54bc,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b6e97add692eb9ba,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,2,proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-b6ead479bbe945b9,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-b6f00d6b81ac97c9,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,1,proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-b6f72523d640b40b,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,1,proof_audit;internal_external_audit;evidence_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-b6f83d07b860904f,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b6f94e1d9f6b5d11,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-b6fa5ddcdea853ba,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,RETAINED_AS_RESEARCH_HYPOTHESIS,1,internal_external_audit;evidence_audit,Open research hypothesis only; external truth and novelty remain unestablished.
NFC-b6fd8ba0a082d241,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,1,proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-b6ff6c5ecde63f05,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b702242ce30854b2,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b70253e03b3bf3e5,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b7059fd8e8442ccb,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E0,NOT_APPLICABLE,ACCEPTED_AS_DEFINITION,1,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b7070e5469d6dbbb,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,1,internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-b712c3a347882b41,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,proof_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b714f20f99d06146,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,proof_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b716c7f3c858c406,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,2,quantifier_audit;proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-b718c062780181d7,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,RETAINED_AS_RESEARCH_HYPOTHESIS,1,internal_external_audit;evidence_audit,Open research hypothesis only; external truth and novelty remain unestablished.
NFC-b7198efecea222db,INTERPRETATION_OR_FRAMEWORK_CLAIM,INTERPRETIVE,M0,E0,NOT_APPLICABLE,RETAINED_AS_HEURISTIC,2,,"Heuristic or framework-internal reading only; no theorem, causal or external-truth wording."
NFC-b721f3a168b4a4fc,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-b72438130c0c9685,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b7277685257f0d0e,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b729f16f8e8a053c,PREDICTION_OR_FORECAST,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit;prediction_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b732312af760e3f3,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b7339479cffcf43a,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,proof_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b734a3f191750b79,IMPOSSIBILITY_OR_UNIVERSAL_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b73bc18036b722e5,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,1,internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-b73f9830ce6fd452,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,1,internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-b750168e4d3c5b8a,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,proof_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b75220c6d8adfb85,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b757180a89686c47,IMPOSSIBILITY_OR_UNIVERSAL_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,,Historical source wording only; it is not a current repository endorsement.
NFC-b75a100f631cca51,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b75b2c8d5d38aca0,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,2,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b75c2c10bd389783,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-b75d014a44f26d4f,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,RETAINED_AS_RESEARCH_HYPOTHESIS,1,internal_external_audit;evidence_audit,Open research hypothesis only; external truth and novelty remain unestablished.
NFC-b760b2a8354e815a,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,2,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b763ad3096821ae9,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b763f4d2d85fc55f,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,26,internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-b765ec91d36a737b,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,1,internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-b765f2bff77ed3b2,DESCRIPTIVE_REPOSITORY_CLAIM,DESCRIPTIVE,M0,E0,NOT_APPLICABLE,ACCEPTED_AS_DEFINITION,1,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b76c9ec66c5dc29b,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E0,NOT_APPLICABLE,RETAINED_AS_STRUCTURAL_METAPHOR,1,,"Analogy or structural metaphor only; no homomorphism, isomorphism or causal identity is established."
NFC-b77454d37b3fbb95,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b77e5d7bed830c88,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,RETAINED_AS_RESEARCH_HYPOTHESIS,2,internal_external_audit;evidence_audit,Open research hypothesis only; external truth and novelty remain unestablished.
NFC-b77f7ca349010738,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-b7800c889f1c242d,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E0,NOT_APPLICABLE,RETAINED_AS_STRUCTURAL_METAPHOR,1,,"Analogy or structural metaphor only; no homomorphism, isomorphism or causal identity is established."
NFC-b7803a803c170809,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b783006f31df21f1,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-b783e7a5290cd355,NORMATIVE_OR_GOVERNANCE_CLAIM,NORMATIVE,M0,E0,NOT_APPLICABLE,ACCEPTED_AS_DEFINITION,1,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b784536dcf2631c0,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,RETAINED_AS_RESEARCH_HYPOTHESIS,1,internal_external_audit;evidence_audit,Open research hypothesis only; external truth and novelty remain unestablished.
NFC-b785aaad48d8e00e,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-b7876eba7c8ee69d,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b78902bc5020fd54,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b78be182e40adb8c,PREDICTION_OR_FORECAST,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit;prediction_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b78efd8a85b338cd,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-b792119b46ebb3b2,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,,Historical source wording only; it is not a current repository endorsement.
NFC-b7a3bdba1cbaf503,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,ACCEPTED_AS_DEFINITION,1,proof_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b7af1a05742f77c7,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-b7b1283ae457f12a,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b7b6e823fab0703d,LAW_OR_PRINCIPLE_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,PENDING_PROOF,1,quantifier_audit;proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-b7bbfb1b47b966fa,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b7be55765f950f79,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-b7bf135ca5b84b51,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b7c6f235b0219f30,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-b7c9913c744cad77,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,quantifier_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b7cb845e4f42f0a1,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E0,NOT_APPLICABLE,RETAINED_AS_STRUCTURAL_METAPHOR,1,internal_external_audit;evidence_audit,"Analogy or structural metaphor only; no homomorphism, isomorphism or causal identity is established."
NFC-b7cff513161dd4c3,PREDICTION_OR_FORECAST,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit;prediction_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-b7e05bcad112d6c3,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,,Historical source wording only; it is not a current repository endorsement.
NFC-b7e6761f4508b5e6,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-b7f0cca201bac6e2,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
